post_id,tweet_text,tweet_date,primary_entity,match_tier,rel_reason,stance,stance_evidence,competitor_tickers,sector_etf,missing_bars,raw_1D,abn_1D,verdict_1D,raw_2D,abn_2D,verdict_2D,raw_3D,abn_3D,verdict_3D,raw_5D,abn_5D,verdict_5D,raw_10D,abn_10D,verdict_10D,raw_1mo,abn_1mo,verdict_1mo
114438304481024140,"Gasoline just broke $1.98 a Gallon, lowest in years, groceries (and eggs!) down, energy down, mortgage rates down, employment strong, and much more good news, as Billions of Dollars pour in from Tarif",2025-05-02,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
114478780390671313,"I just watched an exhausted, highly neurotic Stephanie Ruhle spew LIES about Tariffs, as do many others, in order not to give me the Victory that they all see coming. Few people know Stephanie Ruhle, ",2025-05-09,BA,direct,direct: 'boeing',positive,amazing,,ITA,0,0.0019,0.0124,match,0.0265,0.0294,match,0.0331,0.0348,match,0.0387,0.0116,flat,0.0212,-0.0005,flat,0.0887,0.0187,flat
114494372667836601,"DRUG PRICES TO BE CUT BY 59%, PLUS! Gasoline, Energy, Groceries, and all other costs, DOWN. NO INFLATION!!! LOVE, DJT",2025-05-12,DJT,direct,direct: 'djt',positive,love,,SPY,1,,,no_call,,,no_call,,,no_call,,,no_call,,,no_call,,,no_call
114503203859060399,"The Boeing 747 is being given to the United States Air Force/Department of Defense, NOT TO ME! It is a gift from a Nation, Qatar, that we have successfully defended for many years. It will be used by ",2025-05-13,BA,direct,direct: 'boeing',no_clear_stance,,,ITA,0,-0.0052,-0.0023,no_claim,0.0021,-0.0161,no_claim,0.0001,-0.0257,no_claim,0.0091,-0.0255,no_claim,-0.0209,-0.0679,no_claim,-0.01,-0.0807,no_claim
114526479593964662,"Why doesn’t Chairman Bob Iger do something about ABC Fake News, especially since I just won $16,000,000 based on the Fake and Defamatory reporting of Liddle’ George Slopadopolus. He was given warnings",2025-05-18,BA,direct,direct: 'boeing',no_clear_stance,,,ITA,0,0.0111,-0.0027,no_claim,0.023,0.0086,no_claim,0.001,0.002,no_claim,-0.0032,-0.0037,no_claim,0.0417,-0.0009,no_claim,-0.0135,-0.0673,no_claim
114556874484491575,"I have long ago informed Tim Cook of Apple that I expect their iPhone’s that will be sold in the United States of America will be manufactured and built in the United States, not India, or anyplace el",2025-05-23,AAPL,direct,direct: 'apple',no_clear_stance,,,XLK,0,0.0083,0.0018,no_claim,0.0338,0.0034,no_claim,0.0349,0.0087,no_claim,0.0371,0.0124,no_claim,0.0529,-0.0048,no_claim,0.0342,-0.0647,no_claim
114571147521146559,"Clay Travis has a GREAT new book coming out November 4, 2025: “Balls: How Trump, Young Men, and Sports Saved America.” Clay is a highly talented commentator, who is tough, smart, and gifted with COMMO",2025-05-25,AMZN,direct,direct: 'amazon',no_clear_stance,,WMT TGT COST,XLY,0,0.0144,-0.0036,no_claim,0.008,-0.0007,no_claim,0.0129,0.0037,no_claim,0.0175,0.0116,no_claim,0.0684,0.0645,no_claim,0.0438,0.0416,no_claim
114593895018014960,"I am having a Press Conference tomorrow at 1:30 P.M. EST, with Elon Musk, at the Oval Office. This will be his last day, but not really, because he will, always, be with us, helping all the way. Elon ",2025-05-30,TSLA,direct,direct: 'elon musk',no_clear_stance,,,XLY,0,-0.0255,-0.0239,no_claim,-0.0361,-0.0368,no_claim,-0.0316,-0.0377,no_claim,-0.1992,-0.1773,no_claim,-0.1024,-0.1004,no_claim,-0.1065,-0.1235,no_claim
114598281297498204,"Elon Musk: “This is not the end of DOGE, but really the beginning...The DOGE team will only grow stronger overtime...It is permeating throughout the government, and I am confident that, over time, we ",2025-05-30,TSLA,direct,direct: 'elon musk',no_clear_stance,,,XLY,0,-0.0024,-0.0076,no_claim,0.0022,-0.0083,no_claim,-0.0333,-0.0412,no_claim,-0.1408,-0.136,no_claim,-0.053,-0.0462,no_claim,-0.1246,-0.1505,no_claim
114659078711716972,"Will be going to Fort Bragg today. Big speech, amazing crowd! See you later!!! DJT",2025-06-10,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
114682031038787625,This is a big day for America!!! DJT,2025-06-14,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
114690267066155731,"Our Nation’s ICE Officers have shown incredible strength, determination, and courage as they facilitate a very important mission, the largest Mass Deportation Operation of Illegal Aliens in History. E",2025-06-16,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
114700676310138971,“FBI asked spy agencies to destroy intel on alleged China plot to aid Joe Biden in 2020 election” https://justthenews.com/government/security/fbi-asked-spy-agencies-destroy-intel-alleged-china-plot-ai,2025-06-17,INTC,direct,direct: 'intel',no_clear_stance,,AMD NVDA TSM,SOXX,0,0.0327,0.034,no_claim,0.013,0.0206,no_claim,0.0183,0.0198,no_claim,0.0668,0.0211,no_claim,0.0514,-0.016,no_claim,0.11,0.0224,no_claim
114712424314242751,"Just approved storm damage money for the Great State of Tennessee. Alabama, Arkansas, and North Carolina among the other states that were previously approved. My honor to do so! DJT",2025-06-19,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
114712560416441760,https://truthsocial.com/@IStandWithTrump47/114712550508860920Thank you!!! DJT,2025-06-19,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
114763873373477102,"Jamie: You do such a GREAT job! So tough, so insightful, and so incredible! I watch you all the time, and you just never miss. Jamie, as President, I just wanted to tell you this, and THANK YOU for th",2025-06-29,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
114764629478113280,Did Rand Paul Vote “NO” again tonight? What’s wrong with this guy??? DJT,2025-06-29,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
114764965108272159,MAKE THE DEAL IN GAZA. GET THE HOSTAGES BACK!!! DJT,2025-06-29,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
114768617892207090,"Great Congressman Greg Steube is 100% correct. An unelected Senate Staffer (Parliamentarian), should not be allowed to hurt the Republicans Bill. Wants many fantastic things out. NO! DJT",2025-06-29,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
114776149269773065,"Elon Musk knew, long before he so strongly Endorsed me for President, that I was strongly against the EV Mandate. It is ridiculous, and was always a major part of my campaign. Electric cars are fine, ",2025-07-01,TSLA,direct,direct: 'elon musk',no_clear_stance,,,XLY,0,0.0075,-0.0065,no_claim,0.0576,0.0354,no_claim,0.0566,0.0289,no_claim,-0.0022,-0.0134,no_claim,0.0413,0.0235,no_claim,0.069,0.032,no_claim
114808616176041421,"I am saddened to watch Elon Musk go completely “off the rails,” essentially becoming a TRAIN WRECK over the past five weeks. He even wants to start a Third Political Party, despite the fact that they ",2025-07-06,TSLA,direct,direct: 'elon musk',no_clear_stance,,,XLY,0,0.0088,0.0079,no_claim,0.0221,0.0245,no_claim,0.0155,0.012,no_claim,0.076,0.0611,no_claim,0.1314,0.1131,no_claim,0.0614,0.0594,no_claim
114824012434844395,"Nevada: On Saturday, July 12th, GET OUT AND VOTE for Michael J. McDonald for Chair of the Republican Party, and the entire Executive Board: Jim Hindle, Barbara Hawn, Kathy Njus, Bruce Parks, and Jesse",2025-07-09,MCD,direct,direct: 'mcdonald's',no_clear_stance,,,XLY,0,0.0071,-0.0018,no_claim,0.0122,0.003,no_claim,0.0188,0.0059,no_claim,0.0088,0.0085,no_claim,0.0061,-0.0264,no_claim,0.0392,0.0211,no_claim
114829408208555940,"Tech Stocks, Industrial Stocks, & NASDAQ, HIT ALL-TIME, RECORD HIGHS! CRYPTO, “Through the Roof.” NVIDIA IS UP 47% SINCE TRUMP TARIFFS. USA is taking in Hundreds of Billions of Dollars in Tariffs. COU",2025-07-10,NVDA,direct,direct: 'nvidia',no_clear_stance,,,SOXX,0,0.0073,0.0026,no_claim,0.0021,0.007,no_claim,0.0426,0.0375,no_claim,0.0567,0.0505,no_claim,0.0612,0.0753,no_claim,0.1159,0.1247,no_claim
114832570720111172,"Congratulations to Bryan Bedford, who was just confirmed to head the FAA. A very talented guy!!!  DJT",2025-07-11,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
114835146294645750,Tom Homan and Kristi Noem are doing a FANTASTIC job. Thank you both! DJT,2025-07-11,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
114858589029028619,This morning I finalized an important Deal with the Republic of Indonesia after speaking with their Highly Respected President Prabowo Subianto. This landmark Deal opens up Indonesia’s ENTIRE MARKET t,2025-07-15,BA,direct,direct: 'boeing',no_clear_stance,,,ITA,0,-0.0096,-0.0122,no_claim,-0.0049,-0.0149,no_claim,-0.012,-0.0233,no_claim,-0.0157,-0.0068,no_claim,-0.0261,-0.0431,no_claim,0.0053,-0.0096,no_claim
114859554812594090,"BIG WIN today in Florida State Court for powerhouse TRUTH Social! Fake claims against the Company, and your favorite President, ME, were dismissed in a thoughtful and smart opinion. TRUTH is “hotter” ",2025-07-15,DJT,direct,direct: 'truth social',positive,win,,SPY,1,,,no_call,,,no_call,,,no_call,,,no_call,,,no_call,,,no_call
114868979061610454,“Too Late:” Great numbers just out. LOWER THE RATE!!! DJT,2025-07-17,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
114871752316281496,"The Wall Street Journal printed a FAKE letter, supposedly to Epstein. These are not my words, not the way I talk. Also, I don’t draw pictures. I told Rupert Murdoch it was a Scam, that he shouldn’t pr",2025-07-18,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
114882283904953607,"Hopefully the very talented John Thune, fresh off our many victories over the past two weeks and, indeed, 6 months, will cancel August recess (and long weekends!), in order to get my incredible nomine",2025-07-19,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
114888305041609390,"Go get the GREAT NEW BOOK by Mark Levin. It’s entitled “ON POWER,” and it’s the talk of the town. Read it, digest it, and enjoy it. He is truly, ONE OF A KIND!!! DJT",2025-07-21,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
114898229237459086,"BREAKING NEWS! We have just achieved a BIG AND IMPORTANT WIN in our Historic Lawsuit against 60 Minutes, CBS, and Paramount. Just like ABC and George Slopadopoulos, CBS and its Corporate Owners knew t",2025-07-22,AMZN,indirect,indirect: 'washington post',negative,failing,WMT TGT COST,XLY,0,-0.0008,-0.0032,flat,0.0165,0.0306,opposite,0.013,0.018,opposite,0.0111,0.0172,opposite,-0.0644,-0.0331,match,-0.0204,-0.0274,flat
114898507608732258,"It is my Great Honor to announce our Trade Agreement with the Republic of Indonesia, as represented by their Highly Respected President, Prabowo Subianto. It is agreed that Indonesia will be Open Mark",2025-07-22,BA,direct,direct: 'boeing',no_clear_stance,,,ITA,0,0.0155,-0.0001,no_claim,0.0041,-0.0112,no_claim,0.0119,-0.0108,no_claim,-0.0184,-0.0357,no_claim,-0.0237,-0.0426,no_claim,-0.0204,-0.0227,no_claim
114905849389326140,"Nvidia CEO Jensen Huang on winning the AI race: ""America's unique advantage that no country could possibly have is President Trump.""",2025-07-24,NVDA,direct,direct: 'nvidia',positive,winning,,SOXX,0,0.0075,0.0077,flat,0.0061,0.0064,flat,0.025,0.0078,flat,0.0396,0.0133,flat,0.0405,0.0598,match,0.0147,0.0115,flat
114932385332182862,"Go get the GREAT NEW BOOK by Mark Levin. It's entitled ""ON POWER,"" and it's the talk of the town. Read it, digest it, and enjoy it. He is truly, ONE OF A KIND!!! DJT https://a.co/d/jev5nAm",2025-07-28,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
114938582774670397,I can’t stand Jessica Tarlov of THE FIVE. A real loser!!! DJT,2025-07-29,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
114961147474079611,"Very proud of our great  Republican Senators for fighting, over the Weekend and far beyond, if necessary, in order to get my great Appointments approved, and on their way to helping us MAKE AMERICA GR",2025-08-02,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
114971053091282290,"India is not only buying massive amounts of Russian Oil, they are then, for much of the Oil purchased, selling it on the Open Market for big profits. They don’t care how many people in Ukraine are bei",2025-08-04,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
114973670406612532,The TRUTH always wins out. This is great news. God Bless America! President DJT https://nypost.com/2025/08/04/us-news/ex-obama-officials-face-federal-grand-jury-probe-into-whether-they-promoted-false-,2025-08-05,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
114974282191317621,"Our GREAT Senator, Tim Scott, one of the finest men I know, wrote a fantastic new book entitled, “ONE NATION ALWAYS UNDER GOD.” Get it now!!! President DJT",2025-08-05,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
114974461343997782,"THIS IS GREAT NEWS!!! Should be Nationwide!!! President DJT
“Appeals court upholds Texas law requiring ID numbers to cast mail-in ballots” https://www.politico.com/news/2025/08/04/appeals-court-uphold",2025-08-05,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
114987288040725570,"The CEO of INTEL is highly CONFLICTED and must resign, immediately. There is no other solution to this problem. Thank you for your attention to this problem!",2025-08-07,INTC,direct,direct: 'intel',no_clear_stance,,AMD NVDA TSM,SOXX,0,-0.0115,-0.0065,no_claim,-0.0025,-0.0059,no_claim,0.0325,0.031,no_claim,0.111,0.0621,no_claim,0.177,0.17,no_claim,0.2245,0.2038,no_claim
114987769694082982,Should be number ONE. New York Times RIGGED IT??? Selena is great! President DJT,2025-08-07,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
114989897956103830,"I look forward to hosting the President of Azerbaijan, Ilham Aliyev, and the Prime Minister of Armenia, Nikol Pashinyan, at the White House tomorrow for a Historic Peace Summit. These two Nations have",2025-08-07,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
114999087271735961,"On Monday a Press Conference will be held at the White House which will, essentially, stop violent crime in Washington, D.C. It has become one of the most dangerous cities anywhere in the World. It wi",2025-08-09,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
115006296068419815,THIS IS GREAT NEWS!!! President DJT https://justthenews.com/accountability/political-ethics/house-oversight-wants-gather-evidence-could-overturn-bidens-pardons,2025-08-10,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
115010061198729847,"Washington, D.C. will be LIBERATED today! Crime, Savagery, Filth, and Scum will DISAPPEAR. I will, MAKE OUR CAPITAL GREAT AGAIN! The days of ruthlessly killing, or hurting, innocent people, are OVER! ",2025-08-11,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
115012131343690532,"I met with Mr. Lip-Bu Tan, of Intel, along with Secretary of Commerce, Howard Lutnick, and Secretary of the Treasury, Scott Bessent. The meeting was a very interesting one. His success and rise is an ",2025-08-11,INTC,direct,direct: 'intel',no_clear_stance,,AMD NVDA TSM,SOXX,0,0.0288,0.0045,no_claim,0.0481,0.0086,no_claim,0.1255,0.0849,no_claim,0.116,0.0963,no_claim,0.158,0.1405,no_claim,0.1684,0.1307,no_claim
115015798555807745,"GREAT Nominees for the TRUMP/KENNEDY CENTER, whoops, I mean, KENNEDY CENTER, AWARDS. They will be announced Wednesday. Tremendous work is being done, and money being spent, on bringing it back to the ",2025-08-12,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
115016216005489412,"Trillions of Dollars are being taken in on Tariffs, which has been incredible for our Country, its Stock Market, its General Wealth, and just about everything else. It has been proven, that even at th",2025-08-12,GS,direct,direct: 'goldman sachs',no_clear_stance,,,XLF,0,-0.0015,-0.0034,no_claim,0.0019,-0.0047,no_claim,-0.0202,-0.0164,no_claim,-0.0327,-0.0316,no_claim,0.0043,-0.0149,no_claim,0.0579,0.0318,no_claim
115016246479417087,"Trillions of Dollars are being taken in on Tariffs, which has been incredible for our Country, its Stock Market, its General Wealth, and just about everything else. It has been proven, that even at th",2025-08-12,GS,direct,direct: 'goldman sachs',no_clear_stance,,,XLF,0,-0.0015,-0.0034,no_claim,0.0019,-0.0047,no_claim,-0.0202,-0.0164,no_claim,-0.0327,-0.0316,no_claim,0.0043,-0.0149,no_claim,0.0579,0.0318,no_claim
115026776769476976,"“Comey's media mole told FBI he shaped Russia narrative, needed ‘discount’ to deny leaking intel” https://justthenews.com/government/federal-agencies/comey-media-mole-admitted-fbi-he-shaped-russia-nar",2025-08-14,INTC,direct,direct: 'intel',no_clear_stance,,AMD NVDA TSM,SOXX,0,0.085,0.0699,no_claim,0.1169,0.125,no_claim,0.0759,0.0812,no_claim,0.0705,0.0969,no_claim,0.1301,0.1261,no_claim,0.095,0.074,no_claim
115026874005799261,“Obama Intel Chief James Clapper Told NSA Head To Get On Board With ‘Our Story’ On Russiagate Intel” https://dailycaller.com/2025/08/13/james-clapper-nsa-evidence-russia-hoax-declassified-emails/,2025-08-14,INTC,direct,direct: 'intel',no_clear_stance,,AMD NVDA TSM,SOXX,0,0.085,0.0699,no_claim,0.1169,0.125,no_claim,0.0759,0.0812,no_claim,0.0705,0.0969,no_claim,0.1301,0.1261,no_claim,0.095,0.074,no_claim
115044290751337518,BIG PROGRESS ON RUSSIA. STAY TUNED! President DJT,2025-08-17,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
